# Model Roll	Model Pitch 	Ref Roll 	Ref Pitch
1.377241973876953125e+02	-9.197008514404296875e+01	3.992926050838340757e+01	-8.017912532883798349e+01
1.358668365478515625e+02	-9.225450134277343750e+01	3.991433445754772436e+01	-7.944321279595536112e+01
1.341140899658203125e+02	-9.251920318603515625e+01	3.989990101179563453e+01	-7.870489151636108716e+01
1.324481201171875000e+02	-9.276732635498046875e+01	3.988591091061873328e+01	-7.796440236472615481e+01
1.307031860351562500e+02	-9.317457580566406250e+01	3.987231981955952875e+01	-7.722196212825477346e+01
1.279757919311523438e+02	-9.364195251464843750e+01	3.979008783760622947e+01	-7.659776591543051438e+01
1.240265808105468750e+02	-9.405814361572265625e+01	3.964607905384828257e+01	-7.607998932388863977e+01
1.183077545166015625e+02	-9.422408294677734375e+01	3.944647114846610947e+01	-7.565799039150095950e+01
1.100360870361328125e+02	-9.391267395019531250e+01	3.919682403362214274e+01	-7.532219135235206409e+01
9.814308166503906250e+01	-9.296655273437500000e+01	3.890214163026259797e+01	-7.506397221711803525e+01
8.222388458251953125e+01	-9.142187500000000000e+01	3.856692746723898324e+01	-7.487557499540743322e+01
6.405551147460937500e+01	-8.944047546386718750e+01	3.819523472051776736e+01	-7.475001749586793665e+01
4.732988357543945312e+01	-8.724869537353515625e+01	3.779071124846867491e+01	-7.468101574628239803e+01
3.422416305541992188e+01	-8.502879333496093750e+01	3.735664012362445874e+01	-7.466291417165541588e+01
2.471343040466308594e+01	-8.290922546386718750e+01	3.689597611126466603e+01	-7.469062275449113031e+01
1.793375396728515625e+01	-8.094052886962890625e+01	3.641137850014087718e+01	-7.475956047904325885e+01
1.306031036376953125e+01	-7.912583923339843750e+01	3.590524065012946409e+01	-7.486560443114011321e+01
9.492242813110351562e+00	-7.744406890869140625e+01	3.537971658511919770e+01	-7.500504398802728190e+01
6.816839218139648438e+00	-7.586033630371093750e+01	3.483674492660994559e+01	-7.517453958922581592e+01
4.729924678802490234e+00	-7.435845184326171875e+01	3.427807043395163333e+01	-7.537108563030444941e+01
3.031543493270874023e+00	-7.293228149414062500e+01	3.370526339055915344e+01	-7.559197706727518096e+01
1.588193178176879883e+00	-7.157748413085937500e+01	3.311973705150587932e+01	-7.583477936054890733e+01
3.104804754257202148e-01	-7.029195404052734375e+01	3.252276334635794797e+01	-7.609730142449518553e+01
-8.614173531532287598e-01	-6.907527160644531250e+01	3.191548701172483860e+01	-7.637757128204692947e+01
-1.967388629913330078e+00	-6.792800140380859375e+01	3.129893831055501963e+01	-7.667381415384340926e+01
-3.033605337142944336e+00	-6.685105895996093750e+01	3.067404447950218938e+01	-7.698443273846028490e+01
-4.076999187469482422e+00	-6.584528350830078125e+01	3.004164003155464968e+01	-7.730798946461551679e+01
-5.108234405517578125e+00	-6.491108703613281250e+01	2.940247602840186758e+01	-7.764319051815520822e+01
-6.133798122406005859e+00	-6.404828643798828125e+01	2.875722842556434600e+01	-7.798887146634088197e+01
-7.158802032470703125e+00	-6.325581741333007812e+01	2.810650558301056279e+01	-7.834398431970802790e+01
-8.192238807678222656e+00	-6.253068923950195312e+01	2.745085502471216543e+01	-7.870758588773844622e+01
-9.235055923461914062e+00	-6.187121582031250000e+01	2.679076952224359331e+01	-7.907882729896586227e+01
-1.028561401367187500e+01	-6.127594375610351562e+01	2.612669257002191259e+01	-7.945694456907051517e+01
-1.134304618835449219e+01	-6.074267578125000000e+01	2.545902331302237798e+01	-7.984125011216470114e+01
-1.240670967102050781e+01	-6.026883697509765625e+01	2.478812098172281253e+01	-8.023112510094946970e+01
-1.347613620758056641e+01	-5.985165023803710938e+01	2.411430888355321756e+01	-8.062601259085579386e+01
-1.455098724365234375e+01	-5.948824310302734375e+01	2.343787799520054094e+01	-8.102541133177143706e+01
-1.563101291656494141e+01	-5.917571640014648438e+01	2.275909019568316793e+01	-8.142887019859549014e+01
-1.671603202819824219e+01	-5.891122055053710938e+01	2.207818117611749997e+01	-8.183598317873722294e+01
-1.780593872070312500e+01	-5.869198608398437500e+01	2.139536305850841913e+01	-8.224638486086467992e+01
-1.890066528320312500e+01	-5.851539230346679688e+01	2.071082675266024253e+01	-8.265974637477947340e+01
-2.000021743774414062e+01	-5.837894439697265625e+01	2.002474407739689610e+01	-8.307577173730277309e+01
-2.110468292236328125e+01	-5.828028869628906250e+01	1.933726966965986804e+01	-8.349419456357371416e+01
-2.221422004699707031e+01	-5.821725463867187500e+01	1.864854270269653114e+01	-8.391477510721756516e+01
-2.332907295227050781e+01	-5.818781661987304688e+01	1.795868843242954327e+01	-8.433729759649702373e+01
-2.442306709289550781e+01	-5.819392776489257812e+01	1.726781958918925142e+01	-8.476156783684854190e+01
-2.544663238525390625e+01	-5.823900985717773438e+01	1.657603763027298172e+01	-8.518741105316493645e+01
-2.643665122985839844e+01	-5.828811264038085938e+01	1.588343386724834971e+01	-8.561466994784970552e+01
-2.744815444946289062e+01	-5.829677963256835938e+01	1.519009048052616251e+01	-8.604320295306601452e+01
-2.848331260681152344e+01	-5.825524520874023438e+01	1.449608143247621683e+01	-8.647288265776060712e+01
-2.952861213684082031e+01	-5.816841125488281250e+01	1.380147328923125016e+01	-8.690359439198580560e+01
-3.057402038574218750e+01	-5.804350280761718750e+01	1.310632596031077490e+01	-8.733523495278842574e+01
-3.161159133911132812e+01	-5.788900375366210938e+01	1.241069336428237158e+01	-8.776771145751085612e+01
-3.263588333129882812e+01	-5.771343994140625000e+01	1.171462402785677170e+01	-8.820094031176098781e+01
-3.365251159667968750e+01	-5.753601074218750000e+01	1.101816162507375729e+01	-8.863484628058610326e+01
-3.467377853393554688e+01	-5.738126754760742188e+01	1.032134546256905416e+01	-8.906936165252869841e+01
-3.569544219970703125e+01	-5.725008773803710938e+01	9.624210916314819286e+00	-8.950442548727706082e+01
-3.671426010131835938e+01	-5.714384841918945312e+01	8.926789824685977592e+00	-8.993998293855062798e+01
-3.772844696044921875e+01	-5.706332397460937500e+01	-1.717708891577799193e+02	-8.962401535530321439e+01
-3.873727416992187500e+01	-5.700871658325195312e+01	-1.724688002419993325e+02	-8.918761381977164149e+01
-3.974074935913085938e+01	-5.697981262207031250e+01	-1.731669202177967577e+02	-8.875085243779325594e+01
-4.073936843872070312e+01	-5.697603988647460938e+01	-1.738652281960143569e+02	-8.831376719401272624e+01
-4.173399353027343750e+01	-5.699657440185546875e+01	-1.745637053764102404e+02	-8.787639047461026109e+01
-4.272565078735351562e+01	-5.704049301147460938e+01	-1.752623348387666340e+02	-8.743875142714801996e+01
-4.371546173095703125e+01	-5.710675048828125000e+01	-1.759611013548872052e+02	-8.700087628443195342e+01
-4.470458602905273438e+01	-5.719433975219726562e+01	-1.766599912193958630e+02	-8.656278865598756056e+01
-4.569412231445312500e+01	-5.730224227905273438e+01	-1.773589920974536653e+02	-8.612450979038760579e+01
-4.668518447875976562e+01	-5.742950820922851562e+01	-1.780580928877056408e+02	-8.568605881134763536e+01
-4.767879104614257812e+01	-5.757524490356445312e+01	-1.787572835989323892e+02	-8.524745293021162240e+01
-4.867591094970703125e+01	-5.773863601684570312e+01	-1.794565552390365326e+02	-8.480870763718924366e+01
-4.967747497558593750e+01	-5.791895294189453125e+01	1.798441002848698531e+02	-8.436983687346912575e+01
-5.068439102172851562e+01	-5.811553192138671875e+01	1.791446902563856156e+02	-8.393085318612098433e+01
-5.169747543334960938e+01	-5.832780075073242188e+01	1.784452212307496382e+02	-8.349176786750767576e+01
-5.271755981445312500e+01	-5.855524063110351562e+01	1.777456991076772965e+02	-8.305259108075571817e+01
-5.374543380737304688e+01	-5.879738998413085938e+01	1.770461291969122328e+02	-8.261333197267893524e+01
-5.478187942504882812e+01	-5.905385208129882812e+01	1.763465162772236852e+02	-8.217399877540977116e+01
-5.582763290405273438e+01	-5.932429122924804688e+01	1.756468646495040105e+02	-8.173459889786759902e+01
-5.688343811035156250e+01	-5.960837936401367188e+01	1.749471781845562930e+02	-8.129513900807960169e+01
-5.795003128051757812e+01	-5.990586090087890625e+01	1.742474603661033541e+02	-8.085562510727042707e+01
-5.902807998657226562e+01	-6.021649169921875000e+01	1.735477143294957045e+02	-8.041606259654211897e+01
-6.011828613281250000e+01	-6.054008483886718750e+01	1.728479428965487443e+02	-7.997645633688674138e+01
-6.122130203247070312e+01	-6.087643814086914062e+01	1.721481486068965978e+02	-7.953681070319682078e+01
-6.233775711059570312e+01	-6.122537994384765625e+01	1.714483337462095847e+02	-7.909712963287591947e+01
-6.346825027465820312e+01	-6.158679962158203125e+01	1.707485003715912626e+02	-7.865741666958712131e+01
-6.461334228515625000e+01	-6.196054840087890625e+01	1.700486503344347398e+02	-7.821767500262720318e+01
-6.577357482910156250e+01	-6.234650039672851562e+01	1.693487853009939101e+02	-7.777790750236330553e+01
-6.694941711425781250e+01	-6.274458312988281250e+01	1.686489067708972982e+02	-7.733811675212571402e+01
-6.814131164550781250e+01	-6.315468215942382812e+01	1.679490160938102576e+02	-7.689830507691191031e+01
-6.934965515136718750e+01	-6.357673263549804688e+01	1.672491144844318853e+02	-7.645847456921949004e+01
-7.057477569580078125e+01	-6.401065826416015625e+01	1.665492030359912690e+02	-7.601862711229632907e+01
-7.178676605224609375e+01	-6.443717956542968750e+01	1.658492827323948120e+02	-7.557876440106548444e+01
-7.311190795898437500e+01	-6.481298065185546875e+01	1.651493544591579905e+02	-7.513888796095773159e+01
-7.454669189453125000e+01	-6.513270568847656250e+01	1.644494190132449205e+02	-7.469899916486079405e+01
-7.608910369873046875e+01	-6.540449523925781250e+01	1.637494771119231416e+02	-7.425909924837351639e+01
-7.773159790039062500e+01	-6.563612365722656250e+01	1.630495294007334337e+02	-7.381918932353498519e+01
-7.946611022949218750e+01	-6.583304595947265625e+01	1.623495764606627745e+02	-7.337927039118027039e+01
-8.126009368896484375e+01	-6.600129699707031250e+01	1.616496188145992221e+02	-7.293934335206105857e+01
-8.305744171142578125e+01	-6.615005493164062500e+01	1.609496569331419380e+02	-7.249940901685373262e+01
-8.482688140869140625e+01	-6.628326416015625000e+01	1.602496912398304971e+02	-7.205946811516714945e+01
-8.655934906005859375e+01	-6.640744781494140625e+01	1.595497221158500167e+02	-7.161952130364927882e+01
-8.825163269042968750e+01	-6.652735137939453125e+01	1.588497499042676679e+02	-7.117956917328318411e+01
-8.990451812744140625e+01	-6.664659881591796875e+01	1.581497749138435438e+02	-7.073961225595370195e+01
-9.152119445800781250e+01	-6.676792907714843750e+01	1.574497974224618417e+02	-7.029965103035712559e+01
-9.310608673095703125e+01	-6.689333343505859375e+01	1.567498176802183991e+02	-6.985968592732015736e+01
-9.466409301757812500e+01	-6.702428436279296875e+01	1.560498359121991712e+02	-6.941971733458696292e+01
-9.620011138916015625e+01	-6.716181945800781250e+01	1.553498523209819666e+02	-6.897974560112703557e+01
-9.771875762939453125e+01	-6.730664062500000000e+01	1.546498670888863955e+02	-6.853977104101312534e+01
-9.922424316406250000e+01	-6.745925140380859375e+01	1.539498803800004225e+02	-6.809979393691060068e+01
-1.007202987670898438e+02	-6.761999511718750000e+01	1.532498923420031360e+02	-6.765981454321837418e+01
-1.022101821899414062e+02	-6.778908538818359375e+01	1.525499031078055054e+02	-6.721983308889535635e+01
-1.036967391967773438e+02	-6.796671295166015625e+01	1.518499127970275993e+02	-6.677984978000462490e+01
-1.051824264526367188e+02	-6.815298461914062500e+01	1.511499215173275275e+02	-6.633986480200299241e+01
-1.066694335937500000e+02	-6.834803009033203125e+01	1.504499293655974270e+02	-6.589987832180145233e+01
-1.081596908569335938e+02	-6.855194091796875000e+01	1.497499364290403889e+02	-6.545989048962010770e+01
-1.096549835205078125e+02	-6.876483917236328125e+01	1.490499427861390416e+02	-6.501990144065686650e+01
-1.111569595336914062e+02	-6.898683929443359375e+01	1.483499485075277562e+02	-6.457991129658996954e+01
-1.126671752929687500e+02	-6.921807861328125000e+01	1.476499536567777398e+02	-6.413992016692972697e+01
-1.141872100830078125e+02	-6.945872497558593750e+01	1.469499582911025470e+02	-6.369992815023558563e+01
-1.157185821533203125e+02	-6.970895385742187500e+01	1.462499624619949827e+02	-6.325993533521082668e+01
-1.172629013061523438e+02	-6.996894836425781250e+01	1.455499662157982073e+02	-6.281994180168858577e+01
-1.188217391967773438e+02	-7.023894500732421875e+01	1.448499695942211076e+02	-6.237994762151856065e+01
-1.203968124389648438e+02	-7.051918792724609375e+01	1.441499726348015997e+02	-6.193995285936554751e+01
-1.219898452758789062e+02	-7.080994415283203125e+01	1.434499753713241148e+02	-6.149995757342779967e+01
-1.236026458740234375e+02	-7.111149597167968750e+01	1.427499778341943681e+02	-6.105996181608381335e+01
-1.252371215820312500e+02	-7.142420196533203125e+01	1.420499800507776342e+02	-6.061996563447428343e+01
-1.268952178955078125e+02	-7.174839019775390625e+01	1.413499820457025749e+02	-6.017996907102568116e+01
-1.285789642333984375e+02	-7.208448791503906250e+01	1.406499838411349117e+02	-5.973997216392196208e+01
-1.302904663085937500e+02	-7.243290710449218750e+01	1.399499854570241553e+02	-5.929997494752858955e+01
-1.320318145751953125e+02	-7.279411315917968750e+01	1.392499869113244131e+02	-5.885997745277459359e+01
-1.338051757812500000e+02	-7.316864013671875000e+01	1.385499882201946775e+02	-5.841997970749599034e+01
-1.356127319335937500e+02	-7.355706024169921875e+01	1.378499893981778257e+02	-5.797998173674516664e+01
-1.374565582275390625e+02	-7.395996856689453125e+01	1.371499904583627938e+02	-5.753998356306946249e+01
-1.393387451171875000e+02	-7.437806701660156250e+01	1.364499914125291298e+02	-5.709998520676132472e+01
-1.412612304687500000e+02	-7.481209564208984375e+01	1.357499922712788418e+02	-5.665998668608404643e+01
-1.432263641357421875e+02	-7.526271820068359375e+01	1.350499930441536662e+02	-5.621998801747444219e+01
-1.452779846191406250e+02	-7.572066497802734375e+01	1.343499937397409383e+02	-5.577998921572579860e+01
-1.476185760498046875e+02	-7.608108520507812500e+01	1.336499943657694871e+02	-5.533999029415207360e+01
-1.502830352783203125e+02	-7.635279083251953125e+01	1.329499949291952987e+02	-5.489999126473566804e+01
-1.530154724121093750e+02	-7.654046630859375000e+01	1.322499954362784536e+02	-5.445999213826094376e+01
-1.556757812500000000e+02	-7.664800262451171875e+01	1.315499958926532713e+02	-5.401999292443363032e+01
-1.582488250732421875e+02	-7.668655395507812500e+01	1.308499963033906681e+02	-5.357999363198911169e+01
-1.607255401611328125e+02	-7.667445373535156250e+01	1.301499966730542042e+02	-5.313999426878901033e+01
-1.631039276123046875e+02	-7.662992095947265625e+01	1.294499970057514702e+02	-5.269999484190891081e+01
-1.653870697021484375e+02	-7.656828308105468750e+01	1.287499973051789937e+02	-5.225999535771684634e+01
-1.675811767578125000e+02	-7.650172424316406250e+01	1.280499975746637347e+02	-5.181999582194401910e+01
-1.696936950683593750e+02	-7.643923950195312500e+01	1.273499978172000482e+02	-5.137999623974842223e+01
-1.717322387695312500e+02	-7.638689422607421875e+01	1.266499980354827244e+02	-5.093999661577235116e+01
-1.737039031982421875e+02	-7.634834289550781250e+01	1.259499982319371298e+02	-5.049999695419398194e+01
-1.756147308349609375e+02	-7.632524108886718750e+01	1.252499984087461939e+02	-5.005999725877339301e+01
-1.774696502685546875e+02	-7.631790161132812500e+01	1.245499985678742263e+02	-4.961999753289489234e+01
-1.792699432373046875e+02	-7.632367706298828125e+01	1.238499987110895120e+02	-4.917999777960418584e+01
1.789842681884765625e+02	-7.633900451660156250e+01	1.231499988399832404e+02	-4.873999800164255447e+01
1.772907104492187500e+02	-7.636277008056640625e+01	1.224499989559876241e+02	-4.829999820147708789e+01
1.756470642089843750e+02	-7.639479827880859375e+01	1.217499990603914881e+02	-4.785999838132816819e+01
1.740515441894531250e+02	-7.643429565429687500e+01	1.210499991543549925e+02	-4.741999854319420393e+01
1.724954986572265625e+02	-7.647480773925781250e+01	1.203499992389222655e+02	-4.697999868887361430e+01
1.709782714843750000e+02	-7.651475524902343750e+01	1.196499993150326304e+02	-4.653999881998505828e+01
1.695001831054687500e+02	-7.655437469482421875e+01	1.189499993835320453e+02	-4.609999893798539716e+01
1.680614776611328125e+02	-7.659373474121093750e+01	1.182499994451816292e+02	-4.565999904418572442e+01
1.666624298095703125e+02	-7.663269042968750000e+01	1.175499995006661180e+02	-4.521999913976594598e+01
1.653033447265625000e+02	-7.667094421386718750e+01	1.168499995506021918e+02	-4.477999922578811720e+01
1.639844665527343750e+02	-7.670820617675781250e+01	1.161499995955446423e+02	-4.433999930320813831e+01
1.625747985839843750e+02	-7.675715637207031250e+01	1.154499996359928957e+02	-4.389999937288613552e+01
